source_entity_ref,trace_id,query,response,total_latency_ms,token_count,voice_score,policy_pass,timestamp,steps_json
agent://clinical-trial-matching-agent,trace-agent-synth-003-d068-t013,Check for drug interactions with current medications,"Imaging analysis complete, no significant abnormalities detected...",947,1869,0.894,true,2026-07-10T06:24:00Z,"[{""tool"": ""Trial Registry"", ""latency_ms"": 312, ""status"": ""success""}, {""tool"": ""Patient Screener"", ""latency_ms"": 330, ""status"": ""success""}, {""tool"": ""Eligibility Checker"", ""latency_ms"": 172, ""status"": ""success""}, {""tool"": ""Site Matcher"", ""latency_ms"": 133, ""status"": ""error""}]"
agent://clinical-trial-matching-agent,trace-agent-synth-003-d068-t014,What is the patient's current risk level?,No significant interactions found with the current regimen...,771,959,0.943,true,2026-07-09T22:20:00Z,"[{""tool"": ""Trial Registry"", ""latency_ms"": 520, ""status"": ""success""}, {""tool"": ""Patient Screener"", ""latency_ms"": 154, ""status"": ""success""}, {""tool"": ""Eligibility Checker"", ""latency_ms"": 97, ""status"": ""success""}]"
agent://clinical-trial-matching-agent,trace-agent-synth-003-d069-t000,Check for drug interactions with current medications,Found 3 matching trials based on inclusion criteria...,1640,1865,0.947,true,2026-07-11T06:46:00Z,"[{""tool"": ""Trial Registry"", ""latency_ms"": 234, ""status"": ""success""}, {""tool"": ""Patient Screener"", ""latency_ms"": 431, ""status"": ""success""}, {""tool"": ""Eligibility Checker"", ""latency_ms"": 753, ""status"": ""success""}, {""tool"": ""Site Matcher"", ""latency_ms"": 222, ""status"": ""success""}]"
agent://clinical-trial-matching-agent,trace-agent-synth-003-d069-t001,Check for drug interactions with current medications,Recommended follow-up includes lab work in 2 weeks...,767,978,0.909,true,2026-07-10T21:55:00Z,"[{""tool"": ""Trial Registry"", ""latency_ms"": 767, ""status"": ""success""}]"
agent://clinical-trial-matching-agent,trace-agent-synth-003-d069-t002,What are the recommended follow-up actions?,"Based on the analysis, the patient shows moderate risk...",1334,1063,0.967,true,2026-07-11T03:28:00Z,"[{""tool"": ""Trial Registry"", ""latency_ms"": 646, ""status"": ""success""}, {""tool"": ""Patient Screener"", ""latency_ms"": 526, ""status"": ""success""}, {""tool"": ""Eligibility Checker"", ""latency_ms"": 162, ""status"": ""success""}]"
agent://clinical-trial-matching-agent,trace-agent-synth-003-d069-t003,What clinical trials is this patient eligible for?,Draft summary generated with key findings and recommendations...,1342,1602,0.921,true,2026-07-11T01:12:00Z,"[{""tool"": ""Trial Registry"", ""latency_ms"": 453, ""status"": ""success""}, {""tool"": ""Patient Screener"", ""latency_ms"": 389, ""status"": ""success""}, {""tool"": ""Eligibility Checker"", ""latency_ms"": 500, ""status"": ""success""}]"
agent://clinical-trial-matching-agent,trace-agent-synth-003-d069-t004,Summarize the latest lab results,"Imaging analysis complete, no significant abnormalities detected...",2462,1656,0.909,true,2026-07-11T06:34:00Z,"[{""tool"": ""Trial Registry"", ""latency_ms"": 690, ""status"": ""success""}, {""tool"": ""Patient Screener"", ""latency_ms"": 551, ""status"": ""success""}, {""tool"": ""Eligibility Checker"", ""latency_ms"": 761, ""status"": ""success""}, {""tool"": ""Site Matcher"", ""latency_ms"": 460, ""status"": ""success""}]"
agent://clinical-trial-matching-agent,trace-agent-synth-003-d069-t005,Summarize the latest lab results,The latest results indicate normal ranges for most markers...,831,1613,0.921,true,2026-07-11T03:48:00Z,"[{""tool"": ""Trial Registry"", ""latency_ms"": 448, ""status"": ""success""}, {""tool"": ""Patient Screener"", ""latency_ms"": 383, ""status"": ""success""}]"
agent://clinical-trial-matching-agent,trace-agent-synth-003-d069-t006,Summarize the latest lab results,No significant interactions found with the current regimen...,543,984,0.918,true,2026-07-10T20:01:00Z,"[{""tool"": ""Trial Registry"", ""latency_ms"": 543, ""status"": ""success""}]"
agent://clinical-trial-matching-agent,trace-agent-synth-003-d069-t007,What clinical trials is this patient eligible for?,Found 3 matching trials based on inclusion criteria...,2361,1778,0.924,true,2026-07-11T02:13:00Z,"[{""tool"": ""Trial Registry"", ""latency_ms"": 704, ""status"": ""success""}, {""tool"": ""Patient Screener"", ""latency_ms"": 650, ""status"": ""success""}, {""tool"": ""Eligibility Checker"", ""latency_ms"": 745, ""status"": ""success""}, {""tool"": ""Site Matcher"", ""latency_ms"": 262, ""status"": ""success""}]"
agent://clinical-trial-matching-agent,trace-agent-synth-003-d069-t008,Review the prior authorization status,Draft summary generated with key findings and recommendations...,528,1042,0.929,true,2026-07-11T05:43:00Z,"[{""tool"": ""Trial Registry"", ""latency_ms"": 214, ""status"": ""success""}, {""tool"": ""Patient Screener"", ""latency_ms"": 314, ""status"": ""success""}]"
agent://clinical-trial-matching-agent,trace-agent-synth-003-d069-t009,Generate a discharge summary draft,"Based on the analysis, the patient shows moderate risk...",1496,1433,0.916,true,2026-07-11T00:58:00Z,"[{""tool"": ""Trial Registry"", ""latency_ms"": 214, ""status"": ""success""}, {""tool"": ""Patient Screener"", ""latency_ms"": 556, ""status"": ""success""}, {""tool"": ""Eligibility Checker"", ""latency_ms"": 228, ""status"": ""success""}, {""tool"": ""Site Matcher"", ""latency_ms"": 498, ""status"": ""success""}]"
agent://clinical-trial-matching-agent,trace-agent-synth-003-d069-t010,Analyze the imaging findings from today's scan,Recommended follow-up includes lab work in 2 weeks...,1625,947,0.887,true,2026-07-11T02:59:00Z,"[{""tool"": ""Trial Registry"", ""latency_ms"": 621, ""status"": ""success""}, {""tool"": ""Patient Screener"", ""latency_ms"": 632, ""status"": ""success""}, {""tool"": ""Eligibility Checker"", ""latency_ms"": 317, ""status"": ""success""}, {""tool"": ""Site Matcher"", ""latency_ms"": 55, ""status"": ""success""}]"
agent://clinical-trial-matching-agent,trace-agent-synth-003-d069-t011,What is the patient's current risk level?,"Imaging analysis complete, no significant abnormalities detected...",382,918,0.976,true,2026-07-11T05:34:00Z,"[{""tool"": ""Trial Registry"", ""latency_ms"": 245, ""status"": ""success""}, {""tool"": ""Patient Screener"", ""latency_ms"": 137, ""status"": ""success""}]"
agent://clinical-trial-matching-agent,trace-agent-synth-003-d069-t012,Review the prior authorization status,The latest results indicate normal ranges for most markers...,1010,944,0.98,true,2026-07-11T04:55:00Z,"[{""tool"": ""Trial Registry"", ""latency_ms"": 627, ""status"": ""error""}, {""tool"": ""Patient Screener"", ""latency_ms"": 121, ""status"": ""success""}, {""tool"": ""Eligibility Checker"", ""latency_ms"": 128, ""status"": ""success""}, {""tool"": ""Site Matcher"", ""latency_ms"": 134, ""status"": ""success""}]"
agent://clinical-trial-matching-agent,trace-agent-synth-003-d069-t013,Generate a discharge summary draft,Draft summary generated with key findings and recommendations...,1504,1539,0.931,true,2026-07-11T01:27:00Z,"[{""tool"": ""Trial Registry"", ""latency_ms"": 126, ""status"": ""error""}, {""tool"": ""Patient Screener"", ""latency_ms"": 448, ""status"": ""success""}, {""tool"": ""Eligibility Checker"", ""latency_ms"": 776, ""status"": ""success""}, {""tool"": ""Site Matcher"", ""latency_ms"": 154, ""status"": ""success""}]"
agent://clinical-trial-matching-agent,trace-agent-synth-003-d069-t014,Check for drug interactions with current medications,Prior authorization approved for the requested procedure...,1166,703,0.949,true,2026-07-10T23:31:00Z,"[{""tool"": ""Trial Registry"", ""latency_ms"": 604, ""status"": ""success""}, {""tool"": ""Patient Screener"", ""latency_ms"": 562, ""status"": ""success""}]"
agent://clinical-trial-matching-agent,trace-agent-synth-003-d070-t000,What are the recommended follow-up actions?,Recommended follow-up includes lab work in 2 weeks...,1530,1765,0.921,true,2026-07-11T20:02:00Z,"[{""tool"": ""Trial Registry"", ""latency_ms"": 301, ""status"": ""success""}, {""tool"": ""Patient Screener"", ""latency_ms"": 626, ""status"": ""success""}, {""tool"": ""Eligibility Checker"", ""latency_ms"": 603, ""status"": ""success""}]"
agent://clinical-trial-matching-agent,trace-agent-synth-003-d070-t001,Review the prior authorization status,The latest results indicate normal ranges for most markers...,1695,1473,0.905,true,2026-07-12T02:58:00Z,"[{""tool"": ""Trial Registry"", ""latency_ms"": 575, ""status"": ""success""}, {""tool"": ""Patient Screener"", ""latency_ms"": 247, ""status"": ""success""}, {""tool"": ""Eligibility Checker"", ""latency_ms"": 551, ""status"": ""success""}, {""tool"": ""Site Matcher"", ""latency_ms"": 322, ""status"": ""success""}]"
agent://clinical-trial-matching-agent,trace-agent-synth-003-d070-t002,Generate a discharge summary draft,Prior authorization approved for the requested procedure...,1576,704,0.917,true,2026-07-11T23:31:00Z,"[{""tool"": ""Trial Registry"", ""latency_ms"": 748, ""status"": ""success""}, {""tool"": ""Patient Screener"", ""latency_ms"": 314, ""status"": ""success""}, {""tool"": ""Eligibility Checker"", ""latency_ms"": 360, ""status"": ""success""}, {""tool"": ""Site Matcher"", ""latency_ms"": 154, ""status"": ""success""}]"
agent://clinical-trial-matching-agent,trace-agent-synth-003-d070-t003,What clinical trials is this patient eligible for?,Prior authorization approved for the requested procedure...,380,1217,0.885,true,2026-07-11T21:39:00Z,"[{""tool"": ""Trial Registry"", ""latency_ms"": 52, ""status"": ""success""}, {""tool"": ""Patient Screener"", ""latency_ms"": 328, ""status"": ""success""}]"
agent://clinical-trial-matching-agent,trace-agent-synth-003-d070-t004,What is the patient's current risk level?,The latest results indicate normal ranges for most markers...,1301,1016,0.934,true,2026-07-11T21:58:00Z,"[{""tool"": ""Trial Registry"", ""latency_ms"": 90, ""status"": ""success""}, {""tool"": ""Patient Screener"", ""latency_ms"": 462, ""status"": ""success""}, {""tool"": ""Eligibility Checker"", ""latency_ms"": 749, ""status"": ""success""}]"
agent://clinical-trial-matching-agent,trace-agent-synth-003-d070-t005,Analyze the imaging findings from today's scan,Prior authorization approved for the requested procedure...,1923,1195,0.883,true,2026-07-11T20:53:00Z,"[{""tool"": ""Trial Registry"", ""latency_ms"": 422, ""status"": ""success""}, {""tool"": ""Patient Screener"", ""latency_ms"": 611, ""status"": ""success""}, {""tool"": ""Eligibility Checker"", ""latency_ms"": 672, ""status"": ""success""}, {""tool"": ""Site Matcher"", ""latency_ms"": 218, ""status"": ""success""}]"
agent://clinical-trial-matching-agent,trace-agent-synth-003-d070-t006,Check for drug interactions with current medications,Prior authorization approved for the requested procedure...,1179,1472,0.887,true,2026-07-11T20:08:00Z,"[{""tool"": ""Trial Registry"", ""latency_ms"": 394, ""status"": ""success""}, {""tool"": ""Patient Screener"", ""latency_ms"": 785, ""status"": ""success""}]"
agent://clinical-trial-matching-agent,trace-agent-synth-003-d070-t007,Review the prior authorization status,No significant interactions found with the current regimen...,1857,1427,0.867,true,2026-07-12T00:56:00Z,"[{""tool"": ""Trial Registry"", ""latency_ms"": 743, ""status"": ""success""}, {""tool"": ""Patient Screener"", ""latency_ms"": 424, ""status"": ""success""}, {""tool"": ""Eligibility Checker"", ""latency_ms"": 690, ""status"": ""error""}]"
agent://clinical-trial-matching-agent,trace-agent-synth-003-d070-t008,What are the recommended follow-up actions?,Found 3 matching trials based on inclusion criteria...,1712,664,0.85,true,2026-07-12T01:16:00Z,"[{""tool"": ""Trial Registry"", ""latency_ms"": 530, ""status"": ""success""}, {""tool"": ""Patient Screener"", ""latency_ms"": 202, ""status"": ""success""}, {""tool"": ""Eligibility Checker"", ""latency_ms"": 434, ""status"": ""success""}, {""tool"": ""Site Matcher"", ""latency_ms"": 546, ""status"": ""success""}]"
agent://clinical-trial-matching-agent,trace-agent-synth-003-d070-t009,Analyze the imaging findings from today's scan,Found 3 matching trials based on inclusion criteria...,2147,578,0.89,true,2026-07-12T04:00:00Z,"[{""tool"": ""Trial Registry"", ""latency_ms"": 486, ""status"": ""success""}, {""tool"": ""Patient Screener"", ""latency_ms"": 544, ""status"": ""success""}, {""tool"": ""Eligibility Checker"", ""latency_ms"": 356, ""status"": ""error""}, {""tool"": ""Site Matcher"", ""latency_ms"": 761, ""status"": ""success""}]"
agent://clinical-trial-matching-agent,trace-agent-synth-003-d070-t010,Generate a discharge summary draft,Prior authorization approved for the requested procedure...,1014,641,0.891,true,2026-07-12T03:46:00Z,"[{""tool"": ""Trial Registry"", ""latency_ms"": 223, ""status"": ""success""}, {""tool"": ""Patient Screener"", ""latency_ms"": 791, ""status"": ""success""}]"
agent://clinical-trial-matching-agent,trace-agent-synth-003-d070-t011,Review the prior authorization status,Recommended follow-up includes lab work in 2 weeks...,745,1752,0.944,true,2026-07-12T00:16:00Z,"[{""tool"": ""Trial Registry"", ""latency_ms"": 745, ""status"": ""success""}]"
agent://clinical-trial-matching-agent,trace-agent-synth-003-d070-t012,What are the recommended follow-up actions?,"Based on the analysis, the patient shows moderate risk...",1646,1171,0.927,true,2026-07-12T01:01:00Z,"[{""tool"": ""Trial Registry"", ""latency_ms"": 585, ""status"": ""success""}, {""tool"": ""Patient Screener"", ""latency_ms"": 357, ""status"": ""success""}, {""tool"": ""Eligibility Checker"", ""latency_ms"": 704, ""status"": ""success""}]"
agent://clinical-trial-matching-agent,trace-agent-synth-003-d070-t013,What are the recommended follow-up actions?,Found 3 matching trials based on inclusion criteria...,548,1546,0.934,true,2026-07-11T22:08:00Z,"[{""tool"": ""Trial Registry"", ""latency_ms"": 415, ""status"": ""success""}, {""tool"": ""Patient Screener"", ""latency_ms"": 133, ""status"": ""success""}]"
agent://clinical-trial-matching-agent,trace-agent-synth-003-d070-t014,What clinical trials is this patient eligible for?,Prior authorization approved for the requested procedure...,1011,1038,0.914,false,2026-07-12T02:39:00Z,"[{""tool"": ""Trial Registry"", ""latency_ms"": 603, ""status"": ""success""}, {""tool"": ""Patient Screener"", ""latency_ms"": 408, ""status"": ""success""}]"
agent://clinical-trial-matching-agent,trace-agent-synth-003-d071-t000,Generate a discharge summary draft,Prior authorization approved for the requested procedure...,614,568,0.925,true,2026-07-13T03:23:00Z,"[{""tool"": ""Trial Registry"", ""latency_ms"": 132, ""status"": ""success""}, {""tool"": ""Patient Screener"", ""latency_ms"": 482, ""status"": ""success""}]"
agent://clinical-trial-matching-agent,trace-agent-synth-003-d071-t001,Review the prior authorization status,"Based on the analysis, the patient shows moderate risk...",306,1363,0.895,true,2026-07-13T02:12:00Z,"[{""tool"": ""Trial Registry"", ""latency_ms"": 306, ""status"": ""success""}]"
agent://clinical-trial-matching-agent,trace-agent-synth-003-d071-t002,Summarize the latest lab results,Recommended follow-up includes lab work in 2 weeks...,1888,1603,0.904,true,2026-07-13T04:34:00Z,"[{""tool"": ""Trial Registry"", ""latency_ms"": 418, ""status"": ""success""}, {""tool"": ""Patient Screener"", ""latency_ms"": 567, ""status"": ""success""}, {""tool"": ""Eligibility Checker"", ""latency_ms"": 249, ""status"": ""success""}, {""tool"": ""Site Matcher"", ""latency_ms"": 654, ""status"": ""success""}]"
